Newcastle City Council Invoices over £250 paid in April 2014,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Environment & Regeneration,E&R Parking Services    ,"Sales, Fees & Charges",25/04/2014,NEWCASTLE UNITED FC LTD,6222002,Revenue,1V116,NUFC Stadium,"23,217.23 "
Adult and Culture,Social Services-Care Support           ,Third Party Payments,15/04/2014,NEWCASTLE UNITED FOUNDATION,6213423,Revenue,1ML07,PH -Obesity and phys activity,"2,542.84 "
Environment & Regeneration,Walker Activity Dome       ,Supplies & Services,04/04/2014,NEWCASTLE UNITED FOUNDATION,6203808,Revenue,1KLH0,Sports Dev,"3,980.00 "
Environment & Regeneration,E&R Raising Participation     ,Supplies & Services,10/04/2014,NEWCASTLE UNITED FOUNDATION,6183772,Revenue,1KLR0,Football Development,"3,053.00 "
Chief Executive's,CD - Economic Development        ,Supplies & Services,17/04/2014,NEWCASTLE UNIVERSITY BINDING SERVICE,6209109,Revenue,1MR82,Commisioning And Procurement,600.14 
Adult and Culture,Adult Serv Apprenticeship Plus   ,Supplies & Services,08/04/2014,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,6206511,Revenue,1EA65,Skills For Jobs Project,531.25 
Adult and Culture,Adult Serv Apprenticeship Plus   ,Supplies & Services,08/04/2014,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,6206512,Revenue,1EA65,Skills For Jobs Project,531.25 
Adult and Culture,Adult Serv Apprenticeship Plus   ,Supplies & Services,08/04/2014,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,6206529,Revenue,1EA65,Skills For Jobs Project,531.25 
Adult and Culture,Adult Serv Apprenticeship Plus   ,Supplies & Services,11/04/2014,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,6210990,Revenue,1EA65,Skills For Jobs Project,531.25 
Adult and Culture,Adult Serv Apprenticeship Plus   ,Supplies & Services,11/04/2014,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,6210991,Revenue,1EA65,Skills For Jobs Project,531.25 
Adult and Culture,Adult Serv Apprenticeship Plus   ,Supplies & Services,10/04/2014,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,6208886,Revenue,1EA65,Skills For Jobs Project,531.25 
Chief Executive's,CD - Occup Health Unit           ,Supplies & Services,03/04/2014,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,6203214,Revenue,1FP30,Occupational Health,313.28 
Children's Services,Int Childhood Services     ,Third Party Payments,22/04/2014,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,6218226,Revenue,1EEJ7,Newburn Childrens Centre,"1,521.00 "
Children's Services,Int Childhood Services     ,Third Party Payments,22/04/2014,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,6218226,Revenue,1EEK6,Denton Westerhope Chldrn Cent,"2,873.00 "
Children's Services,Int Childhood Services     ,Third Party Payments,22/04/2014,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,6218226,Revenue,1EEH1,NBH CC Central Costs,"2,535.00 "
Children's Services,Int Childhood Services     ,Third Party Payments,22/04/2014,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,6218226,Revenue,1EEL1,Lemington Childrens Centre,"1,521.00 "
Children's Services,Int Childhood Services     ,Third Party Payments,22/04/2014,NEWCASTLE UPON TYNE HOSPITALS NHS TRUST,6218228,Revenue,1EEL3,Speech & Language Therapy,"25,296.00 "
Adult and Culture,Social Services                        ,Third Party Payments,29/04/2014,NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,6224360,Revenue,1ML02,PH-Sexual Hlth-STI Test/Treat,"468,932.80 "
Children's Services,Invoice,Supplies & Services,10/04/2014,NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,6209051,Revenue,1MG70,Equipt & Adaptations Elderly,"138,894.75 "
Children's Services,Invoice,"Sales, Fees & Charges",15/04/2014,NEXT MOVE PROPERTIES,6214275,Revenue,1D527,Licensing of HMOs,650.00 
Environment & Regeneration,E&R Parking Services       ,Premises,14/04/2014,NEXUS,6211892,Revenue,1V204,Car Parking Infrastructure,"2,225.00 "
Environment & Regeneration,E&R Parking Services       ,Transport,14/04/2014,NEXUS,6210820,Revenue,1V301,Travel office Travel Passes,"9,775.00 "
Environment & Regeneration,E&R Trans P&D              ,Premises,10/04/2014,NEXUS,6209007,Revenue,1V080,Private Developers s106,"4,444.41 "
Adult and Culture,Social Services                        ,Third Party Payments,23/04/2014,NHS BUSINESS SERVICES AUTHORITY,6219595,Revenue,1ML09,PH - Drugs and alcohol,"66,917.30 "
Adult and Culture,Social Services                        ,Third Party Payments,23/04/2014,NHS BUSINESS SERVICES AUTHORITY,6219596,Revenue,1ML09,PH - Drugs and alcohol,"67,703.81 "
Adult and Culture,Social Services                        ,Third Party Payments,23/04/2014,NHS BUSINESS SERVICES AUTHORITY,6219598,Revenue,1ML09,PH - Drugs and alcohol,"67,871.06 "
Adult and Culture,Social Services                        ,Third Party Payments,23/04/2014,NHS BUSINESS SERVICES AUTHORITY,6219600,Revenue,1ML09,PH - Drugs and alcohol,"69,357.99 "
Adult and Culture,Social Services                        ,Third Party Payments,23/04/2014,NHS BUSINESS SERVICES AUTHORITY,6219601,Revenue,1ML09,PH - Drugs and alcohol,"67,127.54 "
Adult and Culture,Social Services                        ,Third Party Payments,23/04/2014,NHS BUSINESS SERVICES AUTHORITY,6219651,Revenue,1ML09,PH - Drugs and alcohol,"34,516.28 "
Children's Services,Educ School Planning    ,Supplies & Services,15/04/2014,NHS NORTH TYNESIDE CCG,6213971,Revenue,1MB15,Newcastle Safeguarding Board,"1,867.89 "
Children's Services,Benfield Secon/High School             ,Premises,28/04/2014,NIRAMAX GROUP LTD,6223342,Revenue,1E371,Benfield Sports Partner Contrb,266.50 
Adult and Culture,Adult Serv Finance         ,Transfer Payments,28/04/2014,NODA TAXIS LTD,6223184,Revenue,1E+212,Transport Special,504.00 
Adult and Culture,Adult Serv Learn Disab     ,Transport,09/04/2014,NODA TAXIS LTD,6207793,Revenue,1MK60,Ind Day Care LD,343.20 
Adult and Culture,Adult Serv Learn Disab     ,Transport,17/04/2014,NODA TAXIS LTD,6216053,Revenue,1MK60,Ind Day Care LD,415.40 
Adult and Culture,Adult Serv Learn Disab     ,Transport,04/04/2014,NODA TAXIS LTD,6202012,Revenue,1MK60,Ind Day Care LD,444.40 
Children's Services,Childrens Services Support       ,Transfer Payments,11/04/2014,NODA TAXIS LTD,6203892,Revenue,1E+212,Transport Special,560.00 
Children's Services,Childrens Services Support       ,Transfer Payments,11/04/2014,NODA TAXIS LTD,6203919,Revenue,1E+212,Transport Special,885.00 
Children's Services,Childrens Services Support       ,Transfer Payments,11/04/2014,NODA TAXIS LTD,6203935,Revenue,1E+212,Transport Special,523.40 
Children's Services,Childrens Services Support       ,Transfer Payments,11/04/2014,NODA TAXIS LTD,6203988,Revenue,1E+212,Transport Special,"1,064.00 "
Children's Services,Childrens Services Support       ,Transfer Payments,11/04/2014,NODA TAXIS LTD,6204192,Revenue,1E+212,Transport Special,760.00 
Children's Services,Childrens Services Support       ,Transfer Payments,11/04/2014,NODA TAXIS LTD,6203893,Revenue,1E+212,Transport Special,682.00 
Children's Services,Childrens Services Support       ,Transfer Payments,11/04/2014,NODA TAXIS LTD,6203894,Revenue,1E+212,Transport Special,740.00 
Children's Services,Childrens Services Support       ,Transfer Payments,11/04/2014,NODA TAXIS LTD,6203895,Revenue,1E+212,Transport Special,"1,092.00 "
Children's Services,Childrens Services Support       ,Transfer Payments,11/04/2014,NODA TAXIS LTD,6203896,Revenue,1E+212,Transport Special,936.00 
Children's Services,Childrens Services Support       ,Transfer Payments,11/04/2014,NODA TAXIS LTD,6203918,Revenue,1E+212,Transport Special,"1,064.00 "
Children's Services,Childrens Services Support       ,Transfer Payments,11/04/2014,NODA TAXIS LTD,6203930,Revenue,1E+212,Transport Special,876.50 
Children's Services,Childrens Services Support       ,Transport,29/04/2014,NODA TAXIS LTD,6225735,Revenue,1MD71,Family and Parenting Support,587.40 
Children's Services,Childrens Services Support       ,Transport,29/04/2014,NODA TAXIS LTD,6225736,Revenue,1MD71,Family and Parenting Support,582.20 
Children's Services,Childrens Services Support       ,Transport,04/04/2014,NODA TAXIS LTD,6204473,Revenue,1MC20,In-House Foster Carer Costs,280.00 
Children's Services,Childrens Services Support       ,Transport,04/04/2014,NODA TAXIS LTD,6204723,Revenue,1MC20,In-House Foster Carer Costs,263.00 
Children's Services,Childrens Services Support       ,Transport,22/04/2014,NODA TAXIS LTD,6218059,Revenue,1MC20,In-House Foster Carer Costs,260.00 
Children's Services,Childrens Services Support       ,Transport,22/04/2014,NODA TAXIS LTD,6218060,Revenue,1MC20,In-House Foster Carer Costs,260.00 
Children's Services,Childrens Services Support       ,Transport,22/04/2014,NODA TAXIS LTD,6218120,Revenue,1MC02,Ind Sector Placements,360.00 
Children's Services,Childrens Services Support       ,Transport,22/04/2014,NODA TAXIS LTD,6218053,Revenue,1MC20,In-House Foster Carer Costs,280.00 
Children's Services,Childrens Services Support       ,Transport,10/04/2014,NODA TAXIS LTD,6208666,Revenue,1MC20,In-House Foster Carer Costs,252.00 
Children's Services,Childrens Services Support       ,Transport,10/04/2014,NODA TAXIS LTD,6208662,Revenue,1MC20,In-House Foster Carer Costs,252.00 
Children's Services,Childrens Services Support       ,Transport,04/04/2014,NODA TAXIS LTD,6203159,Revenue,1MC02,Ind Sector Placements,360.00 
Children's Services,Childrens Services Support       ,Transport,04/04/2014,NODA TAXIS LTD,6203776,Revenue,1MD71,Family and Parenting Support,374.80 
Children's Services,Childrens Services Support       ,Transport,04/04/2014,NODA TAXIS LTD,6204477,Revenue,1MC20,In-House Foster Carer Costs,280.00 
Children's Services,Childrens Services Support       ,Transport,04/04/2014,NODA TAXIS LTD,6204485,Revenue,1MD71,Family and Parenting Support,426.80 
Children's Services,Childrens Services Support       ,Transport,02/04/2014,NODA TAXIS LTD,6202050,Revenue,1MC02,Ind Sector Placements,360.00 
Children's Services,Childrens Services Support       ,Transport,09/04/2014,NODA TAXIS LTD,6207794,Revenue,1MC02,Ind Sector Placements,360.00 
Children's Services,Schools Payment Agency                 ,Transfer Payments,15/04/2014,NODA TAXIS LTD,6209414,Revenue,1E+254,Linhope PRU,755.30 
Adult and Culture,Social Services-Care Support           ,Third Party Payments,17/04/2014,NORCARE LTD,6216829,Revenue,1MX50,SP Block Gross,"23,101.12 "
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,24/04/2014,NORLAND CABLE SUPPLIES LTD,6218997,Revenue,3KIMD,Other Stores Stock Account,93.84 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,24/04/2014,NORLAND CABLE SUPPLIES LTD,6218997,Revenue,3KIMD,Other Stores Stock Account,193.20 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,04/04/2014,NORLAND CABLE SUPPLIES LTD,6203720,Revenue,1KVEE,Electrical Stand Alone Works,432.00 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,22/04/2014,NORLAND CABLE SUPPLIES LTD,6218391,Revenue,1KVEE,Electrical Stand Alone Works,592.50 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,22/04/2014,NORLAND CABLE SUPPLIES LTD,6218391,Revenue,1KVEE,Electrical Stand Alone Works,28.50 
Environment & Regeneration,Allendale Rd                           ,Supplies & Services,14/04/2014,NORLAND CABLE SUPPLIES LTD,6210301,Revenue,1KVEE,Electrical Stand Alone Works,285.00 
Environment & Regeneration,NS: D&CS Support Services  ,Supplies & Services,11/04/2014,NORTECH CONTRACTS,6210588,Revenue,1KBRM,Sub Contractors R & M,"4,335.00 "
Adult and Culture,Social Services-Care Support           ,Third Party Payments,17/04/2014,NORTH BRITISH HOUSING,6216823,Revenue,1MX51,SP Block Subsidy,176.40 
Adult and Culture,Social Services-Care Support           ,Third Party Payments,17/04/2014,NORTH BRITISH HOUSING,6216823,Revenue,1MX51,SP Block Subsidy,127.40 
Adult and Culture,Library Admin              ,Employees,15/04/2014,NORTH EAST AMBULANCE SERVICE,6192244,Revenue,1EJ03,Training,252.00 
Adult and Culture,Adult Serv Finance         ,Third Party Payments,04/04/2014,NORTH EAST AUTISM SOCIETY(CHILDRENS SER),6202962,Revenue,1MK60,Ind Day Care LD,"3,695.84 "
Adult and Culture,Adult Serv Finance         ,Third Party Payments,04/04/2014,NORTH EAST AUTISM SOCIETY(CHILDRENS SER),6202964,Revenue,1MK60,Ind Day Care LD,"3,058.25 "
Adult and Culture,Adult Serv Finance         ,Third Party Payments,28/04/2014,NORTH EAST AUTISM SOCIETY(CHILDRENS SER),6224508,Revenue,1MK60,Ind Day Care LD,"3,058.25 "
Adult and Culture,Adult Serv Finance         ,Third Party Payments,30/04/2014,NORTH EAST AUTISM SOCIETY(CHILDRENS SER),6226925,Revenue,1MK60,Ind Day Care LD,"3,695.84 "
Adult and Culture,Adult Serv Finance         ,Third Party Payments,29/04/2014,NORTH EAST AUTISM SOCIETY(CHILDRENS SER),6225734,Revenue,1MK50,Ind Supported Living LD,"2,538.48 "
Adult and Culture,Social Services                        ,Supplies & Services,10/04/2014,NORTH EAST AUTISM SOCIETY(CHILDRENS SER),6209538,Revenue,3WJ01,Service Users Funds,"1,818.96 "
Adult and Culture,Social Services                        ,Supplies & Services,10/04/2014,NORTH EAST AUTISM SOCIETY(CHILDRENS SER),6209539,Revenue,3WJ01,Service Users Funds,"1,818.96 "
Environment & Regeneration,Allendale Building                     ,Supplies & Services,09/04/2014,NORTH EAST CONCRETE,6207742,Revenue,3KIMD,Other Stores Stock Account,535.02 
Environment & Regeneration,Allendale Building                     ,Supplies & Services,09/04/2014,NORTH EAST CONCRETE,6207824,Revenue,3KIMD,Other Stores Stock Account,"1,072.84 "
Environment & Regeneration,Allendale Building                     ,Supplies & Services,10/04/2014,NORTH EAST CONCRETE,6207743,Revenue,3KIMD,Other Stores Stock Account,486.85 
Environment & Regeneration,Highways                               ,Supplies & Services,15/04/2014,NORTH EAST CONCRETE,6210554,Revenue,3KIMF,Highways Stock Account,"1,793.75 "
Environment & Regeneration,Highways                               ,Supplies & Services,23/04/2014,NORTH EAST CONCRETE,6219155,Revenue,3KIMF,Highways Stock Account,"1,160.00 "
Environment & Regeneration,Highways                               ,Supplies & Services,23/04/2014,NORTH EAST CONCRETE,6219166,Revenue,3KIMF,Highways Stock Account,"2,601.55 "
Environment & Regeneration,Highways                               ,Supplies & Services,04/04/2014,NORTH EAST CONCRETE,6203167,Revenue,3KIMF,Highways Stock Account,"1,806.86 "
Environment & Regeneration,Highways                               ,Supplies & Services,04/04/2014,NORTH EAST CONCRETE,6203168,Revenue,3KIMF,Highways Stock Account,"1,921.80 "
Adult and Culture,Social Services-Care Support           ,Third Party Payments,15/04/2014,NORTH EAST COUNCIL ON ADDICTIONS,6213414,Revenue,1ML09,PH - Drugs and alcohol,"36,161.94 "
Adult and Culture,Social Services-Care Support           ,Third Party Payments,17/04/2014,NORTH EAST COUNCIL ON ADDICTIONS,6216841,Revenue,1MX50,SP Block Gross,"4,986.24 "
Adult and Culture,Social Services-Care Support           ,Third Party Payments,15/04/2014,NORTH EAST DANCE CIC,6213427,Revenue,1ML07,PH -Obesity and phys activity,"2,312.08 "
Adult and Culture,Social Services-Care Support           ,Third Party Payments,15/04/2014,NORTH EAST DANCE CIC,6213427,Revenue,1ML07,PH -Obesity and phys activity,929.89 
Environment & Regeneration,CW Civic Serv Build Mngmt        ,Premises,16/04/2014,NORTH EAST RADIO COMMS LTD,6214293,Revenue,1KKU2,Porters,"1,071.00 "
Environment & Regeneration,CW Civic Serv Build Mngmt        ,Premises,16/04/2014,NORTH EAST RADIO COMMS LTD,6214294,Revenue,1KKU2,Porters,384.00 
Environment & Regeneration,NS: Asset Man              ,Premises,03/04/2014,NORTH EASTERN GLASS LTD,6202696,Revenue,1EJ08,Library Repairs & Maintenance,342.55 
Environment & Regeneration,NS: Asset Man              ,Premises,03/04/2014,NORTH EASTERN GLASS LTD,6203021,Revenue,1KL61,Parks R&M,"3,514.00 "
Environment & Regeneration,NS: Asset Man              ,Premises,10/04/2014,NORTH EASTERN GLASS LTD,6209551,Revenue,1KL61,Parks R&M,"3,232.77 "
Adult and Culture,Social Services - Social Care Payments ,Third Party Payments,07/04/2014,NORTH LANARKSHIRE COUNCIL,6203697,Revenue,1MG20,Ind Res Care Elderly,"1,882.22 "
Children's Services,Childrens Services Support       ,Supplies & Services,03/04/2014,NORTH MUSIC TRUST,6185670,Revenue,1MC20,In-House Foster Carer Costs,"5,000.00 "
Children's Services,Childrens Services Support       ,Supplies & Services,23/04/2014,NORTH MUSIC TRUST,6215777,Revenue,1MC20,In-House Foster Carer Costs,"1,000.00 "
Children's Services,Childrens Services Support       ,Third Party Payments,24/04/2014,NORTH MUSIC TRUST,6218317,Revenue,1EEP1,Short Breaks,"4,500.00 "
Adult and Culture,Social Services-Care Support           ,Third Party Payments,17/04/2014,NORTH OF ENGLAND REFUGEE SERVICE LTD,6216826,Revenue,1MX50,SP Block Gross,"5,235.44 "
Children's Services,Childrens Services Support       ,Premises,03/04/2014,NORTH OF ENGLAND REFUGEE SERVICE LTD,6202837,Revenue,1MN10,UASC <18,"1,651.44 "
Children's Services,Educ School Planning    ,Supplies & Services,24/04/2014,NORTH TYNESIDE COUNCIL,6208060,Revenue,1E+212,Transport Special,"12,575.00 "
Adult and Culture,Social Services-Carefirst              ,"Sales, Fees & Charges",08/04/2014,NORTHBOURNE,6206778,Revenue,1MG20,Ind Res Care Elderly,-949.00 
Adult and Culture,Social Services-Carefirst              ,Third Party Payments,08/04/2014,NORTHBOURNE,6206778,Revenue,1MG20,Ind Res Care Elderly,"1,720.00 "
Environment & Regeneration,Cityworks Central Off      ,Employees,07/04/2014,NORTHEAST AMBULANCE SERV NHS TRUST,6196000,Revenue,1KL0A,Leisure Factility Central O/H,252.00 
Environment & Regeneration,E&R Parking Services       ,Premises,04/04/2014,NORTHERN FLOORCRAFT (GATESHEAD) LTD,6184374,Revenue,1V204,Car Parking Infrastructure,895.00 
Environment & Regeneration,NS: Asset Man              ,Premises,23/04/2014,NORTHERN FLOORCRAFT (GATESHEAD) LTD,6215767,Revenue,1V075,Guildhall,260.00 
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,24/04/2014,NORTHERN FLOORCRAFT (GATESHEAD) LTD,6220902,Revenue,1KVWC,Minor Works Contracts,"2,295.00 "
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,24/04/2014,NORTHERN FLOORCRAFT (GATESHEAD) LTD,6220891,Revenue,1KVWC,Minor Works Contracts,"1,846.56 "
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,23/04/2014,NORTHERN FLOORCRAFT (GATESHEAD) LTD,6219578,Revenue,1KVWC,Minor Works Contracts,"1,961.00 "
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,23/04/2014,NORTHERN FLOORCRAFT (GATESHEAD) LTD,6219576,Revenue,1KVWC,Minor Works Contracts,"10,473.00 "
Environment & Regeneration,NS: Capital Works          ,Supplies & Services,02/04/2014,NORTHERN FLOORCRAFT (GATESHEAD) LTD,6202312,Revenue,1KVWC,Minor Works Contracts,"2,698.86 "
